,method,input_name,gamma,inc,idef,total_time,max_mem,timestamp,n_vars,n_worlds,n_params,n_edges,also_idef,optimizer,graph_id
732,opt_dist,29--torch(asgd)--gamma1e-08,1.0000001e-08,1.6717382581739235,8.999999999999998,112.29285597801208,-1,2022-10-01 02:24:14.173699,10,1024,416,39,,asgd,29
733,opt_dist,29--torch(asgd)--gamma1e-02,0.010000000000001,1.6717382581739235,8.999999999999998,75.32876467704773,-1,2022-10-01 02:24:14.426353,10,1024,416,39,,asgd,29
734,opt_dist,28--torch(lbfgs)--gamma2e+00,2.000000000000001,,-1.551951876823876,146.46071028709412,-1,2022-10-01 02:24:15.599172,10,1024,596,44,,lbfgs,28
735,opt_dist,28--torch(adam)--gamma1e+00,1.000000000000001,,5.317444012447938,171.31365370750427,-1,2022-10-01 02:24:16.548031,10,1024,596,44,,adam,28
736,cccp_opt_joint,29--cccp--gamma2e+00,2.000000000000001,,-0.049973022700184444,42.78783416748047,-1,2022-10-01 02:24:17.390407,10,1024,416,39,,,29
737,cvx_opt_joint,cvx-idef,1e-15,0.7664545901773133,10.869833197438636,31.64829111099243,-1,2022-10-01 02:24:23.105707,10,1024,728,56,False,,30
738,opt_dist,28--torch(lbfgs)--gamma1e-04,0.000100000000001,,9.934569361363394,214.84230756759644,-1,2022-10-01 02:24:23.172724,10,1024,596,44,,lbfgs,28
739,opt_dist,29--torch(adam)--gamma1e-04,0.000100000000001,,10.249547149057864,121.65864753723145,-1,2022-10-01 02:24:32.835577,10,1024,416,39,,adam,29
740,opt_dist,27--torch(asgd)--gamma1e-02,0.010000000000001,3.649405835827527,8.999999999999998,302.2009415626526,-1,2022-10-01 02:24:34.900155,10,1024,364,36,,asgd,27
741,cvx_opt_joint,cvx+idef,1e-15,0.7664545165405853,10.759784506633398,41.83611345291138,-1,2022-10-01 02:24:36.043910,10,1024,728,56,True,,30
742,opt_dist,29--torch(adam)--gamma1e-02,0.010000000000001,,10.102221229022078,107.15321016311646,-1,2022-10-01 02:24:36.193480,10,1024,416,39,,adam,29
743,opt_dist,29--torch(lbfgs)--gamma1e+00,1.000000000000001,,7.916891621537571,85.49472212791443,-1,2022-10-01 02:24:42.270379,10,1024,416,39,,lbfgs,29
744,opt_dist,29--torch(asgd)--gamma2e+00,2.000000000000001,1.6717382581739235,8.999999999999998,78.17921805381775,-1,2022-10-01 02:25:01.311606,10,1024,416,39,,asgd,29
745,opt_dist,28--torch(lbfgs)--gamma1e-08,1.0000001e-08,,9.944470196834597,274.33867621421814,-1,2022-10-01 02:25:07.073269,10,1024,596,44,,lbfgs,28
746,cccp_opt_joint,29--cccp--gamma1e-02,0.010000000000001,0.11074432294688767,9.687640249369933,139.96899843215942,-1,2022-10-01 02:25:07.160123,10,1024,416,39,,,29
747,opt_dist,27--torch(asgd)--gamma1e+00,1.000000000000001,3.649405835827527,8.999999999999998,327.2167809009552,-1,2022-10-01 02:25:13.198468,10,1024,364,36,,asgd,27
748,cccp_opt_joint,30--cccp--gamma1e-12,1.001e-12,0.7664537432435147,10.868861776758916,63.097394704818726,-1,2022-10-01 02:25:15.463058,10,1024,728,56,,,30
749,opt_dist,29--torch(asgd)--gamma1e+00,1.000000000000001,1.6717382581739235,8.999999999999998,127.25114440917969,-1,2022-10-01 02:25:33.826894,10,1024,416,39,,asgd,29
750,opt_dist,29--torch(lbfgs)--gamma1e-12,1.001e-12,,10.0200540069847,221.0759301185608,-1,2022-10-01 02:25:39.152823,10,1024,416,39,,lbfgs,29
751,opt_dist,30--torch(asgd)--gamma1e-12,1.001e-12,3.056627096752187,9.999999999999998,85.04023480415344,-1,2022-10-01 02:25:41.449854,10,1024,728,56,,asgd,30
752,opt_dist,29--torch(asgd)--gamma1e-12,1.001e-12,1.6717382581739235,8.999999999999998,219.975022315979,-1,2022-10-01 02:25:45.846918,10,1024,416,39,,asgd,29
753,cccp_opt_joint,30--cccp--gamma1e+00,1.000000000000001,2.147953925344969,6.8595281209299275,44.032026290893555,-1,2022-10-01 02:25:52.105057,10,1024,728,56,,,30
754,cccp_opt_joint,30--cccp--gamma1e-02,0.010000000000001,0.7679349467064889,10.05766643783197,74.15035581588745,-1,2022-10-01 02:25:57.460560,10,1024,728,56,,,30
755,opt_dist,29--torch(asgd)--gamma1e-04,0.000100000000001,1.6717382581739235,8.999999999999998,197.99755883216858,-1,2022-10-01 02:26:00.635616,10,1024,416,39,,asgd,29
756,opt_dist,28--torch(asgd)--gamma2e+00,2.000000000000001,2.8147924611093615,7.999999999999998,253.07555198669434,-1,2022-10-01 02:26:04.134750,10,1024,596,44,,asgd,28
757,cccp_opt_joint,30--cccp--gamma1e-08,1.0000001e-08,0.7664538079280108,10.860839320757908,108.4133141040802,-1,2022-10-01 02:26:05.818460,10,1024,728,56,,,30
758,opt_dist,28--torch(adam)--gamma1e-12,1.001e-12,,9.74398398680686,374.69249844551086,-1,2022-10-01 02:26:21.552216,10,1024,596,44,,adam,28
759,opt_dist,30--torch(lbfgs)--gamma1e-12,1.001e-12,,11.038970453540543,127.76256370544434,-1,2022-10-01 02:26:23.134018,10,1024,728,56,,lbfgs,30
760,opt_dist,30--torch(asgd)--gamma1e-04,0.000100000000001,3.056627096752187,9.999999999999998,109.06107020378113,-1,2022-10-01 02:26:26.066251,10,1024,728,56,,asgd,30
761,cccp_opt_joint,30--cccp--gamma2e+00,2.000000000000001,,-1.3433325353337702,51.6999294757843,-1,2022-10-01 02:26:26.178068,10,1024,728,56,,,30
762,opt_dist,28--torch(asgd)--gamma1e+00,1.000000000000001,2.8147924611093615,7.999999999999998,296.74233531951904,-1,2022-10-01 02:26:30.821510,10,1024,596,44,,asgd,28
763,cvx_opt_joint,cvx-idef,1e-15,0.449086480684184,10.522982232904132,38.90426301956177,-1,2022-10-01 02:26:31.663816,10,1024,618,46,False,,31
764,opt_dist,30--torch(adam)--gamma1e-04,0.000100000000001,,10.853123208734775,117.6486747264862,-1,2022-10-01 02:26:33.172233,10,1024,728,56,,adam,30
765,opt_dist,27--torch(asgd)--gamma2e+00,2.000000000000001,3.649405835827527,8.999999999999998,403.9481861591339,-1,2022-10-01 02:26:38.889327,10,1024,364,36,,asgd,27
766,opt_dist,30--torch(lbfgs)--gamma1e-08,1.0000001e-08,,11.039632712432965,145.7997694015503,-1,2022-10-01 02:26:49.616761,10,1024,728,56,,lbfgs,30
767,opt_dist,28--torch(lbfgs)--gamma1e-12,1.001e-12,,9.932308944686039,403.2613933086395,-1,2022-10-01 02:26:55.472621,10,1024,596,44,,lbfgs,28
768,cccp_opt_joint,30--cccp--gamma1e-04,0.000100000000001,0.7664537327476476,10.760202770584964,151.00144243240356,-1,2022-10-01 02:27:04.667573,10,1024,728,56,,,30
769,opt_dist,30--torch(asgd)--gamma1e-02,0.010000000000001,3.056627096752187,9.999999999999998,121.63762521743774,-1,2022-10-01 02:27:09.372970,10,1024,728,56,,asgd,30
770,opt_dist,29--torch(lbfgs)--gamma1e-02,0.010000000000001,,9.827315637515547,266.9818272590637,-1,2022-10-01 02:27:20.690609,10,1024,416,39,,lbfgs,29
771,opt_dist,29--torch(lbfgs)--gamma1e-04,0.000100000000001,,9.997702929941038,287.50230407714844,-1,2022-10-01 02:27:24.763667,10,1024,416,39,,lbfgs,29
772,opt_dist,28--torch(asgd)--gamma1e-04,0.000100000000001,2.8147924611093615,7.999999999999998,394.87691926956177,-1,2022-10-01 02:27:27.072728,10,1024,596,44,,asgd,28
773,opt_dist,30--torch(asgd)--gamma1e+00,1.000000000000001,3.056627096752187,9.999999999999998,131.67994618415833,-1,2022-10-01 02:27:27.948789,10,1024,728,56,,asgd,30
774,cccp_opt_joint,31--cccp--gamma1e-12,1.001e-12,0.4490845240305757,10.52410939188535,90.53029203414917,-1,2022-10-01 02:27:32.310117,10,1024,618,46,,,31
775,opt_dist,30--torch(lbfgs)--gamma1e+00,1.000000000000001,,6.610594683349199,144.10166358947754,-1,2022-10-01 02:27:39.147099,10,1024,728,56,,lbfgs,30
776,cccp_opt_joint,31--cccp--gamma1e+00,1.000000000000001,0.8001046434642046,8.243911652363112,39.2730872631073,-1,2022-10-01 02:28:01.154692,10,1024,618,46,,,31
777,opt_dist,30--torch(adam)--gamma1e-12,1.001e-12,,10.860625523511578,227.6864631175995,-1,2022-10-01 02:28:02.793379,10,1024,728,56,,adam,30
778,cvx_opt_joint,cvx-idef,1e-15,0.6917397536037571,10.005591975894898,3.09679913520813,-1,2022-10-01 02:28:06.465455,10,1024,372,38,False,,32
779,cccp_opt_joint,31--cccp--gamma2e+00,2.000000000000001,,-0.6689357669754545,53.3318510055542,-1,2022-10-01 02:28:26.375875,10,1024,618,46,,,31
780,opt_dist,31--torch(adam)--gamma1e-12,1.001e-12,,10.645572141111135,141.90283870697021,-1,2022-10-01 02:28:26.484187,10,1024,618,46,,adam,31
781,opt_dist,30--torch(adam)--gamma2e+00,2.000000000000001,,-1.8120701802593446,168.82571983337402,-1,2022-10-01 02:28:28.749533,10,1024,728,56,,adam,30
782,opt_dist,28--torch(adam)--gamma2e+00,2.000000000000001,,-1.250800039356165,402.52491879463196,-1,2022-10-01 02:28:28.921580,10,1024,596,44,,adam,28
783,cvx_opt_joint,cvx+idef,1e-15,0.6917397692037548,9.88730284660323,23.083040237426758,-1,2022-10-01 02:28:30.373570,10,1024,372,38,True,,32
784,opt_dist,29--torch(lbfgs)--gamma2e+00,2.000000000000001,,-0.9873933176010619,295.2827694416046,-1,2022-10-01 02:28:35.655510,10,1024,416,39,,lbfgs,29
785,opt_dist,30--torch(asgd)--gamma1e-08,1.0000001e-08,3.056627096752187,9.999999999999998,257.34916949272156,-1,2022-10-01 02:28:41.417537,10,1024,728,56,,asgd,30
786,opt_dist,31--torch(adam)--gamma1e-02,0.010000000000001,,10.304291011810658,106.50094652175903,-1,2022-10-01 02:28:42.877943,10,1024,618,46,,adam,31
787,opt_dist,31--torch(asgd)--gamma1e+00,1.000000000000001,1.7844226521434048,8.999999999999998,81.52734446525574,-1,2022-10-01 02:28:50.023351,10,1024,618,46,,asgd,31
788,opt_dist,31--torch(asgd)--gamma1e-04,0.000100000000001,1.7844226521434048,8.999999999999998,128.92204308509827,-1,2022-10-01 02:28:52.980205,10,1024,618,46,,asgd,31
789,opt_dist,30--torch(lbfgs)--gamma2e+00,2.000000000000001,,-0.6738616899553374,205.0719347000122,-1,2022-10-01 02:29:06.848973,10,1024,728,56,,lbfgs,30
790,opt_dist,31--torch(adam)--gamma1e-04,0.000100000000001,,10.638792253938343,158.70319819450378,-1,2022-10-01 02:29:12.147895,10,1024,618,46,,adam,31
791,opt_dist,31--torch(lbfgs)--gamma1e-12,1.001e-12,,10.696581130540888,185.93161988258362,-1,2022-10-01 02:29:12.360669,10,1024,618,46,,lbfgs,31
792,opt_dist,31--torch(asgd)--gamma1e-08,1.0000001e-08,1.7844226521434048,8.999999999999998,164.0809624195099,-1,2022-10-01 02:29:15.273146,10,1024,618,46,,asgd,31
793,cccp_opt_joint,32--cccp--gamma1e-12,1.001e-12,0.6917397540913628,10.002833597811481,57.89553642272949,-1,2022-10-01 02:29:25.090102,10,1024,372,38,,,32
794,opt_dist,31--torch(adam)--gamma1e-08,1.0000001e-08,,10.64557182849282,182.4782476425171,-1,2022-10-01 02:29:29.102762,10,1024,618,46,,adam,31
795,cccp_opt_joint,32--cccp--gamma1e+00,1.000000000000001,1.3647559487513072,6.601292059940242,28.955405473709106,-1,2022-10-01 02:29:59.069245,10,1024,372,38,,,32
796,opt_dist,31--torch(adam)--gamma2e+00,2.000000000000001,,-0.9590577384155137,141.51285243034363,-1,2022-10-01 02:30:01.979038,10,1024,618,46,,adam,31
797,opt_dist,31--torch(lbfgs)--gamma1e-04,0.000100000000001,,10.710770491637252,207.32917714118958,-1,2022-10-01 02:30:06.917780,10,1024,618,46,,lbfgs,31
798,cccp_opt_joint,32--cccp--gamma1e-02,0.010000000000001,0.6954979757642699,8.937208992488745,54.901559591293335,-1,2022-10-01 02:30:07.574729,10,1024,372,38,,,32
799,opt_dist,31--torch(adam)--gamma1e+00,1.000000000000001,,8.122837231264068,166.53611516952515,-1,2022-10-01 02:30:12.107126,10,1024,618,46,,adam,31
800,opt_dist,31--torch(lbfgs)--gamma1e-02,0.010000000000001,,10.341907694179422,208.29803037643433,-1,2022-10-01 02:30:33.486507,10,1024,618,46,,lbfgs,31
801,cccp_opt_joint,31--cccp--gamma1e-02,0.010000000000001,0.45008915088057666,10.176879013386653,227.85011100769043,-1,2022-10-01 02:30:38.272053,10,1024,618,46,,,31
802,cccp_opt_joint,32--cccp--gamma1e-04,0.000100000000001,0.6917399455264177,9.884601086501831,108.97745728492737,-1,2022-10-01 02:30:39.482405,10,1024,372,38,,,32
803,cccp_opt_joint,32--cccp--gamma2e+00,2.000000000000001,,-0.38024073611232634,41.08016228675842,-1,2022-10-01 02:30:49.248741,10,1024,372,38,,,32
804,opt_dist,31--torch(asgd)--gamma1e-12,1.001e-12,1.7844226521434048,8.999999999999998,272.9216887950897,-1,2022-10-01 02:30:54.871597,10,1024,618,46,,asgd,31
805,opt_dist,32--torch(lbfgs)--gamma1e-12,1.001e-12,,10.086216047414325,145.49362969398499,-1,2022-10-01 02:30:54.899827,10,1024,372,38,,lbfgs,32
806,opt_dist,29--torch(adam)--gamma1e+00,1.000000000000001,,7.8352375658912115,461.32561206817627,-1,2022-10-01 02:30:55.939477,10,1024,416,39,,adam,29
807,opt_dist,32--torch(adam)--gamma1e-04,0.000100000000001,,10.198390341025135,125.85280966758728,-1,2022-10-01 02:30:59.136204,10,1024,372,38,,adam,32
808,cccp_opt_joint,31--cccp--gamma1e-04,0.000100000000001,0.449084572997147,10.478255130513162,272.24836683273315,-1,2022-10-01 02:31:04.757831,10,1024,618,46,,,31
809,opt_dist,30--torch(adam)--gamma1e+00,1.000000000000001,,6.443015936421766,355.35073685646057,-1,2022-10-01 02:31:09.403719,10,1024,728,56,,adam,30
810,cvx_opt_joint,cvx-idef,1e-15,1.0635383220495853,10.824830654740893,30.755837440490723,-1,2022-10-01 02:31:11.145737,10,1024,720,50,False,,33
811,opt_dist,31--torch(asgd)--gamma2e+00,2.000000000000001,1.7844226521434048,8.999999999999998,189.33669090270996,-1,2022-10-01 02:31:11.525105,10,1024,618,46,,asgd,31
812,opt_dist,32--torch(adam)--gamma1e-08,1.0000001e-08,,10.201830722371064,162.4058232307434,-1,2022-10-01 02:31:18.490647,10,1024,372,38,,adam,32
813,opt_dist,29--torch(adam)--gamma2e+00,2.000000000000001,,-0.02297247039320993,461.68669724464417,-1,2022-10-01 02:31:18.942639,10,1024,416,39,,adam,29
814,opt_dist,32--torch(asgd)--gamma1e-08,1.0000001e-08,1.9716646808288514,7.999999999999998,156.49828553199768,-1,2022-10-01 02:31:19.836281,10,1024,372,38,,asgd,32
815,cvx_opt_joint,cvx+idef,1e-15,1.0635383433022798,10.81102162430443,41.337088108062744,-1,2022-10-01 02:31:31.567485,10,1024,720,50,True,,33
816,opt_dist,31--torch(lbfgs)--gamma2e+00,2.000000000000001,,-0.6037014828532157,210.36619424819946,-1,2022-10-01 02:31:32.195813,10,1024,618,46,,lbfgs,31
817,opt_dist,32--torch(adam)--gamma1e-02,0.010000000000001,,9.362007491065654,138.2518072128296,-1,2022-10-01 02:31:34.673004,10,1024,372,38,,adam,32
818,opt_dist,32--torch(asgd)--gamma1e-12,1.001e-12,1.9716646808288514,7.999999999999998,187.6706087589264,-1,2022-10-01 02:31:37.306414,10,1024,372,38,,asgd,32
819,opt_dist,30--torch(adam)--gamma1e-02,0.010000000000001,,10.45849420189272,408.5296664237976,-1,2022-10-01 02:31:50.904547,10,1024,728,56,,adam,30
820,opt_dist,31--torch(lbfgs)--gamma1e+00,1.000000000000001,,8.188766200959085,269.39950799942017,-1,2022-10-01 02:31:57.634081,10,1024,618,46,,lbfgs,31
821,cccp_opt_joint,33--cccp--gamma1e-12,1.001e-12,1.0635383088068613,10.824340298005602,63.108590841293335,-1,2022-10-01 02:31:58.710760,10,1024,720,50,,,33
822,opt_dist,31--torch(asgd)--gamma1e-02,0.010000000000001,1.7844226521434048,8.999999999999998,292.56016969680786,-1,2022-10-01 02:32:03.083053,10,1024,618,46,,asgd,31
823,cccp_opt_joint,33--cccp--gamma1e-08,1.0000001e-08,1.0635400084396014,10.822302882449279,62.37131643295288,-1,2022-10-01 02:32:08.288226,10,1024,720,50,,,33
824,opt_dist,30--torch(lbfgs)--gamma1e-04,0.000100000000001,,11.011887416265346,452.33280396461487,-1,2022-10-01 02:32:09.184125,10,1024,728,56,,lbfgs,30
825,cccp_opt_joint,33--cccp--gamma1e-04,0.000100000000001,1.0635383541006203,10.810257561560704,56.65033173561096,-1,2022-10-01 02:32:15.707946,10,1024,720,50,,,33
826,opt_dist,32--torch(adam)--gamma1e-12,1.001e-12,,10.201831078339485,231.9952781200409,-1,2022-10-01 02:32:19.497068,10,1024,372,38,,adam,32
827,opt_dist,33--torch(adam)--gamma1e-12,1.001e-12,,10.146123773153384,92.81643414497375,-1,2022-10-01 02:32:28.663182,10,1024,720,50,,adam,33
828,opt_dist,30--torch(lbfgs)--gamma1e-02,0.010000000000001,,10.214456302930698,444.3686263561249,-1,2022-10-01 02:32:31.884484,10,1024,728,56,,lbfgs,30
829,opt_dist,33--torch(lbfgs)--gamma1e-12,1.001e-12,,10.895450538385193,95.31614255905151,-1,2022-10-01 02:32:32.165584,10,1024,720,50,,lbfgs,33
830,cccp_opt_joint,33--cccp--gamma1e+00,1.000000000000001,3.524308425399575,3.303216766281082,40.10699772834778,-1,2022-10-01 02:32:38.230253,10,1024,720,50,,,33
831,opt_dist,32--torch(asgd)--gamma1e-04,0.000100000000001,1.9716646808288514,7.999999999999998,209.74365162849426,-1,2022-10-01 02:32:42.204746,10,1024,372,38,,asgd,32
832,opt_dist,32--torch(adam)--gamma1e+00,1.000000000000001,,6.4015611648520885,169.41548609733582,-1,2022-10-01 02:32:49.072975,10,1024,372,38,,adam,32
833,cvx_opt_joint,cvx-idef,1e-15,0.5071586937160015,10.35208035646864,22.22864818572998,-1,2022-10-01 02:32:54.837749,10,1024,446,41,False,,34
834,cccp_opt_joint,33--cccp--gamma2e+00,2.000000000000001,,-1.8183336973200301,44.98679876327515,-1,2022-10-01 02:32:55.291676,10,1024,720,50,,,33
835,cvx_opt_joint,cvx+idef,1e-15,0.5071588120007046,10.290831404504054,26.4063880443573,-1,2022-10-01 02:32:59.169338,10,1024,446,41,True,,34
836,cccp_opt_joint,33--cccp--gamma1e-02,0.010000000000001,1.0643945886355093,10.618785699812413,87.51334524154663,-1,2022-10-01 02:33:00.271203,10,1024,720,50,,,33
837,opt_dist,33--torch(adam)--gamma1e-08,1.0000001e-08,,10.1461235973766,114.08326840400696,-1,2022-10-01 02:33:04.514339,10,1024,720,50,,adam,33
838,opt_dist,33--torch(asgd)--gamma1e-04,0.000100000000001,3.3300937753787396,7.999999999999998,96.1950888633728,-1,2022-10-01 02:33:08.722366,10,1024,720,50,,asgd,33
839,opt_dist,33--torch(asgd)--gamma1e-08,1.0000001e-08,3.3300937753787396,7.999999999999998,130.14742159843445,-1,2022-10-01 02:33:22.057853,10,1024,720,50,,asgd,33
840,opt_dist,30--torch(adam)--gamma1e-08,1.0000001e-08,,10.860624759931849,547.1936047077179,-1,2022-10-01 02:33:24.852881,10,1024,728,56,,adam,30
841,opt_dist,32--torch(asgd)--gamma2e+00,2.000000000000001,1.9716646808288514,7.999999999999998,177.49787878990173,-1,2022-10-01 02:33:36.425488,10,1024,372,38,,asgd,32
842,opt_dist,33--torch(adam)--gamma1e+00,1.000000000000001,,2.6170272783678623,102.46747279167175,-1,2022-10-01 02:33:41.853429,10,1024,720,50,,adam,33
843,cccp_opt_joint,34--cccp--gamma1e-12,1.001e-12,0.5071588168528354,10.356026399242182,66.70077705383301,-1,2022-10-01 02:33:45.746516,10,1024,446,41,,,34
844,opt_dist,33--torch(lbfgs)--gamma1e-02,0.010000000000001,,10.718727733213424,130.48426413536072,-1,2022-10-01 02:33:48.756333,10,1024,720,50,,lbfgs,33
845,opt_dist,33--torch(adam)--gamma1e-02,0.010000000000001,,9.999848506426371,136.93575310707092,-1,2022-10-01 02:33:52.445015,10,1024,720,50,,adam,33
846,opt_dist,32--torch(asgd)--gamma1e+00,1.000000000000001,1.9716646808288514,7.999999999999998,225.8615574836731,-1,2022-10-01 02:33:53.702976,10,1024,372,38,,asgd,32
847,opt_dist,34--torch(adam)--gamma1e-12,1.001e-12,,10.482970893344941,77.5378406047821,-1,2022-10-01 02:34:00.236915,10,1024,446,41,,adam,34
848,opt_dist,33--torch(lbfgs)--gamma2e+00,2.000000000000001,,-1.811759145868649,109.55721044540405,-1,2022-10-01 02:34:09.802579,10,1024,720,50,,lbfgs,33
849,opt_dist,31--torch(lbfgs)--gamma1e-08,1.0000001e-08,,10.695979300023481,465.77943778038025,-1,2022-10-01 02:34:12.695501,10,1024,618,46,,lbfgs,31
850,cccp_opt_joint,34--cccp--gamma1e+00,1.000000000000001,1.2019406889091724,7.78551094879041,30.51537847518921,-1,2022-10-01 02:34:24.728228,10,1024,446,41,,,34
851,opt_dist,32--torch(lbfgs)--gamma1e-04,0.000100000000001,,10.009929212460715,336.81959557533264,-1,2022-10-01 02:34:43.931133,10,1024,372,38,,lbfgs,32
852,opt_dist,33--torch(adam)--gamma2e+00,2.000000000000001,,-1.812324074725276,150.62303400039673,-1,2022-10-01 02:34:47.195652,10,1024,720,50,,adam,33
853,opt_dist,34--torch(asgd)--gamma1e-02,0.010000000000001,2.121729615807094,8.999999999999998,57.70153546333313,-1,2022-10-01 02:34:50.894788,10,1024,446,41,,asgd,34
854,opt_dist,34--torch(asgd)--gamma1e-12,1.001e-12,2.121729615807094,8.999999999999998,124.35097908973694,-1,2022-10-01 02:34:59.610465,10,1024,446,41,,asgd,34
855,cccp_opt_joint,34--cccp--gamma1e-02,0.010000000000001,0.5074481258570203,10.1835641576122,82.55919408798218,-1,2022-10-01 02:35:04.808414,10,1024,446,41,,,34
856,cccp_opt_joint,34--cccp--gamma2e+00,2.000000000000001,,-0.7998245867558533,55.976601123809814,-1,2022-10-01 02:35:09.163114,10,1024,446,41,,,34
857,opt_dist,33--torch(lbfgs)--gamma1e-08,1.0000001e-08,,10.895275587013746,238.03580594062805,-1,2022-10-01 02:35:09.708550,10,1024,720,50,,lbfgs,33
858,opt_dist,34--torch(asgd)--gamma1e-08,1.0000001e-08,2.121729615807094,8.999999999999998,127.13796710968018,-1,2022-10-01 02:35:12.263648,10,1024,446,41,,asgd,34
859,cvx_opt_joint,cvx-idef,1e-15,0.4630781148915626,9.57289932006569,30.704198837280273,-1,2022-10-01 02:35:22.235715,10,1024,462,43,False,,35
860,opt_dist,34--torch(adam)--gamma1e-02,0.010000000000001,,10.380902726560638,99.12058663368225,-1,2022-10-01 02:35:25.845332,10,1024,446,41,,adam,34
861,opt_dist,34--torch(lbfgs)--gamma1e-08,1.0000001e-08,,10.477625898981714,150.2452952861786,-1,2022-10-01 02:35:30.881579,10,1024,446,41,,lbfgs,34
862,opt_dist,32--torch(asgd)--gamma1e-02,0.010000000000001,1.9716646808288514,7.999999999999998,366.1551661491394,-1,2022-10-01 02:35:31.728945,10,1024,372,38,,asgd,32
863,cvx_opt_joint,cvx+idef,1e-15,0.4630781120161972,9.509466607157226,36.41785669326782,-1,2022-10-01 02:35:36.872391,10,1024,462,43,True,,35
864,cccp_opt_joint,34--cccp--gamma1e-04,0.000100000000001,0.5071588274049057,10.289648904148805,149.71813344955444,-1,2022-10-01 02:35:39.323666,10,1024,446,41,,,34
865,opt_dist,33--torch(lbfgs)--gamma1e-04,0.000100000000001,,10.894727851231302,260.72122716903687,-1,2022-10-01 02:35:41.009343,10,1024,720,50,,lbfgs,33
866,opt_dist,32--torch(lbfgs)--gamma1e-08,1.0000001e-08,,10.09317274373263,419.65817070007324,-1,2022-10-01 02:35:41.786703,10,1024,372,38,,lbfgs,32
